,parameter,equilibrium,nature,complex_eigenvalues,resilience,reactivity,real_eigen_zero,eigenvalue_1,eigenvalue_2,eigenvalue_3,eigenvalue_4
9564,205,0,unstable,0,NA,NA,0,204999.2,-56999.949,-1.18,-1.0024
9565,206,0,unstable,0,NA,NA,0,205999.2,-56999.949,-1.18,-1.0024
9566,207,0,unstable,0,NA,NA,0,206999.2,-56999.949,-1.18,-1.0024
9567,208,0,unstable,0,NA,NA,0,207999.2,-56999.949,-1.18,-1.0024
9568,209,0,unstable,0,NA,NA,0,208999.2,-56999.949,-1.18,-1.0024
9569,210,0,unstable,0,NA,NA,0,209999.2,-56999.949,-1.18,-1.0024
9570,211,0,unstable,0,NA,NA,0,210999.2,-56999.949,-1.18,-1.0024
9571,212,0,unstable,0,NA,NA,0,211999.2,-56999.949,-1.18,-1.0024
9572,213,0,unstable,0,NA,NA,0,212999.2,-56999.949,-1.18,-1.0024
9573,214,0,unstable,0,NA,NA,0,213999.2,-56999.949,-1.18,-1.0024
9574,215,0,unstable,0,NA,NA,0,214999.2,-56999.949,-1.18,-1.0024
9575,216,0,unstable,0,NA,NA,0,215999.2,-56999.949,-1.18,-1.0024
9576,217,0,unstable,0,NA,NA,0,216999.2,-56999.949,-1.18,-1.0024
9577,218,0,unstable,0,NA,NA,0,217999.2,-56999.949,-1.18,-1.0024
9578,219,0,unstable,0,NA,NA,0,218999.2,-56999.949,-1.18,-1.0024
9579,220,0,unstable,0,NA,NA,0,219999.2,-56999.949,-1.18,-1.0024
9580,221,0,unstable,0,NA,NA,0,220999.2,-56999.949,-1.18,-1.0024
9581,222,0,unstable,0,NA,NA,0,221999.2,-56999.949,-1.18,-1.0024
9582,223,0,unstable,0,NA,NA,0,222999.2,-56999.949,-1.18,-1.0024
9583,224,0,unstable,0,NA,NA,0,223999.2,-56999.949,-1.18,-1.0024
9584,225,0,unstable,0,NA,NA,0,224999.2,-56999.949,-1.18,-1.0024
9585,226,0,unstable,0,NA,NA,0,225999.2,-56999.949,-1.18,-1.0024
9586,227,0,unstable,0,NA,NA,0,226999.2,-56999.949,-1.18,-1.0024
9587,228,0,unstable,0,NA,NA,0,227999.2,-56999.949,-1.18,-1.0024
9588,229,0,unstable,0,NA,NA,0,228999.2,-56999.949,-1.18,-1.0024
9589,230,0,unstable,0,NA,NA,0,229999.2,-56999.949,-1.18,-1.0024
9590,231,0,unstable,0,NA,NA,0,230999.2,-56999.949,-1.18,-1.0024
9591,232,0,unstable,0,NA,NA,0,231999.2,-56999.949,-1.18,-1.0024
9592,233,0,unstable,0,NA,NA,0,232999.2,-56999.949,-1.18,-1.0024
9593,234,0,unstable,0,NA,NA,0,233999.2,-56999.949,-1.18,-1.0024
9594,235,0,unstable,0,NA,NA,0,234999.2,-56999.949,-1.18,-1.0024
9595,236,0,unstable,0,NA,NA,0,235999.2,-56999.949,-1.18,-1.0024
9596,237,0,unstable,0,NA,NA,0,236999.2,-56999.949,-1.18,-1.0024
9597,238,0,unstable,0,NA,NA,0,237999.2,-56999.949,-1.18,-1.0024
9598,239,0,unstable,0,NA,NA,0,238999.2,-56999.949,-1.18,-1.0024
9599,240,0,unstable,0,NA,NA,0,239999.2,-56999.949,-1.18,-1.0024
9600,241,0,unstable,0,NA,NA,0,240999.2,-56999.949,-1.18,-1.0024
9601,242,0,unstable,0,NA,NA,0,241999.2,-56999.949,-1.18,-1.0024
9602,243,0,unstable,0,NA,NA,0,242999.2,-56999.949,-1.18,-1.0024
9603,244,0,unstable,0,NA,NA,0,243999.2,-56999.949,-1.18,-1.0024
9604,245,0,unstable,0,NA,NA,0,244999.2,-56999.949,-1.18,-1.0024
9605,246,0,unstable,0,NA,NA,0,245999.2,-56999.949,-1.18,-1.0024
9606,247,0,unstable,0,NA,NA,0,246999.2,-56999.949,-1.18,-1.0024
9607,248,0,unstable,0,NA,NA,0,247999.2,-56999.949,-1.18,-1.0024
9608,249,0,unstable,0,NA,NA,0,248999.2,-56999.949,-1.18,-1.0024
9609,250,0,unstable,0,NA,NA,0,249999.2,-56999.949,-1.18,-1.0024
9610,251,0,unstable,0,NA,NA,0,250999.2,-56999.949,-1.18,-1.0024
9611,252,0,unstable,0,NA,NA,0,251999.2,-56999.949,-1.18,-1.0024
9612,253,0,unstable,0,NA,NA,0,252999.2,-56999.949,-1.18,-1.0024
9613,254,0,unstable,0,NA,NA,0,253999.2,-56999.949,-1.18,-1.0024
9614,255,0,unstable,0,NA,NA,0,254999.2,-56999.949,-1.18,-1.0024
9615,256,0,unstable,0,NA,NA,0,255999.2,-56999.949,-1.18,-1.0024
9616,257,0,unstable,0,NA,NA,0,256999.2,-56999.949,-1.18,-1.0024
9617,258,0,unstable,0,NA,NA,0,257999.2,-56999.949,-1.18,-1.0024
9618,259,0,unstable,0,NA,NA,0,258999.2,-56999.949,-1.18,-1.0024
9619,260,0,unstable,0,NA,NA,0,259999.2,-56999.949,-1.18,-1.0024
9620,261,0,unstable,0,NA,NA,0,260999.2,-56999.949,-1.18,-1.0024
9621,262,0,unstable,0,NA,NA,0,261999.2,-56999.949,-1.18,-1.0024
9622,263,0,unstable,0,NA,NA,0,262999.2,-56999.949,-1.18,-1.0024
9623,264,0,unstable,0,NA,NA,0,263999.2,-56999.949,-1.18,-1.0024
9624,265,0,unstable,0,NA,NA,0,264999.2,-56999.949,-1.18,-1.0024
9625,266,0,unstable,0,NA,NA,0,265999.2,-56999.949,-1.18,-1.0024
9626,267,0,unstable,0,NA,NA,0,266999.2,-56999.949,-1.18,-1.0024
9627,268,0,unstable,0,NA,NA,0,267999.2,-56999.949,-1.18,-1.0024
9628,269,0,unstable,0,NA,NA,0,268999.2,-56999.949,-1.18,-1.0024
9629,270,0,unstable,0,NA,NA,0,269999.2,-56999.949,-1.18,-1.0024
9630,271,0,unstable,0,NA,NA,0,270999.2,-56999.949,-1.18,-1.0024
9631,272,0,unstable,0,NA,NA,0,271999.2,-56999.949,-1.18,-1.0024
9632,273,0,unstable,0,NA,NA,0,272999.2,-56999.949,-1.18,-1.0024
9633,274,0,unstable,0,NA,NA,0,273999.2,-56999.949,-1.18,-1.0024
9634,275,0,unstable,0,NA,NA,0,274999.2,-56999.949,-1.18,-1.0024
9635,276,0,unstable,0,NA,NA,0,275999.2,-56999.949,-1.18,-1.0024
9636,277,0,unstable,0,NA,NA,0,276999.2,-56999.949,-1.18,-1.0024
9637,278,0,unstable,0,NA,NA,0,277999.2,-56999.949,-1.18,-1.0024
9638,279,0,unstable,0,NA,NA,0,278999.2,-56999.949,-1.18,-1.0024
9639,280,0,unstable,0,NA,NA,0,279999.2,-56999.949,-1.18,-1.0024
9640,281,0,unstable,0,NA,NA,0,280999.2,-56999.949,-1.18,-1.0024
9641,282,0,unstable,0,NA,NA,0,281999.2,-56999.949,-1.18,-1.0024
9642,283,0,unstable,0,NA,NA,0,282999.2,-56999.949,-1.18,-1.0024
9643,284,0,unstable,0,NA,NA,0,283999.2,-56999.949,-1.18,-1.0024
9644,285,0,unstable,0,NA,NA,0,284999.2,-56999.949,-1.18,-1.0024
9645,286,0,unstable,0,NA,NA,0,285999.2,-56999.949,-1.18,-1.0024
9646,287,0,unstable,0,NA,NA,0,286999.2,-56999.949,-1.18,-1.0024
9647,288,0,unstable,0,NA,NA,0,287999.2,-56999.949,-1.18,-1.0024
9648,289,0,unstable,0,NA,NA,0,288999.2,-56999.949,-1.18,-1.0024
9649,290,0,unstable,0,NA,NA,0,289999.2,-56999.949,-1.18,-1.0024
9650,291,0,unstable,0,NA,NA,0,290999.2,-56999.949,-1.18,-1.0024
9651,292,0,unstable,0,NA,NA,0,291999.2,-56999.949,-1.18,-1.0024
9652,293,0,unstable,0,NA,NA,0,292999.2,-56999.949,-1.18,-1.0024
9653,294,0,unstable,0,NA,NA,0,293999.2,-56999.949,-1.18,-1.0024
9654,295,0,unstable,0,NA,NA,0,294999.2,-56999.949,-1.18,-1.0024
9655,296,0,unstable,0,NA,NA,0,295999.2,-56999.949,-1.18,-1.0024
9656,297,0,unstable,0,NA,NA,0,296999.2,-56999.949,-1.18,-1.0024
9657,298,0,unstable,0,NA,NA,0,297999.2,-56999.949,-1.18,-1.0024
9658,299,0,unstable,0,NA,NA,0,298999.2,-56999.949,-1.18,-1.0024
9659,300,0,unstable,0,NA,NA,0,299999.2,-56999.949,-1.18,-1.0024
9660,301,0,unstable,0,NA,NA,0,300999.2,-56999.949,-1.18,-1.0024
9661,302,0,unstable,0,NA,NA,0,301999.2,-56999.949,-1.18,-1.0024
9662,303,0,unstable,0,NA,NA,0,302999.2,-56999.949,-1.18,-1.0024
9663,304,0,unstable,0,NA,NA,0,303999.2,-56999.949,-1.18,-1.0024
9664,305,0,unstable,0,NA,NA,0,304999.2,-56999.949,-1.18,-1.0024
9665,306,0,unstable,0,NA,NA,0,305999.2,-56999.949,-1.18,-1.0024
9666,307,0,unstable,0,NA,NA,0,306999.2,-56999.949,-1.18,-1.0024
9667,308,0,unstable,0,NA,NA,0,307999.2,-56999.949,-1.18,-1.0024
9668,309,0,unstable,0,NA,NA,0,308999.2,-56999.949,-1.18,-1.0024
9669,310,0,unstable,0,NA,NA,0,309999.2,-56999.949,-1.18,-1.0024
9670,311,0,unstable,0,NA,NA,0,310999.2,-56999.949,-1.18,-1.0024
9671,312,0,unstable,0,NA,NA,0,311999.2,-56999.949,-1.18,-1.0024
9672,313,0,unstable,0,NA,NA,0,312999.2,-56999.949,-1.18,-1.0024
9673,314,0,unstable,0,NA,NA,0,313999.2,-56999.949,-1.18,-1.0024
9674,315,0,unstable,0,NA,NA,0,314999.2,-56999.949,-1.18,-1.0024
9675,316,0,unstable,0,NA,NA,0,315999.2,-56999.949,-1.18,-1.0024
9676,317,0,unstable,0,NA,NA,0,316999.2,-56999.949,-1.18,-1.0024
9677,318,0,unstable,0,NA,NA,0,317999.2,-56999.949,-1.18,-1.0024
9678,319,0,unstable,0,NA,NA,0,318999.2,-56999.949,-1.18,-1.0024
9679,320,0,unstable,0,NA,NA,0,319999.2,-56999.949,-1.18,-1.0024
9680,321,0,unstable,0,NA,NA,0,320999.2,-56999.949,-1.18,-1.0024
9681,322,0,unstable,0,NA,NA,0,321999.2,-56999.949,-1.18,-1.0024
9682,323,0,unstable,0,NA,NA,0,322999.2,-56999.949,-1.18,-1.0024
9683,324,0,unstable,0,NA,NA,0,323999.2,-56999.949,-1.18,-1.0024
9684,325,0,unstable,0,NA,NA,0,324999.2,-56999.949,-1.18,-1.0024
9685,326,0,unstable,0,NA,NA,0,325999.2,-56999.949,-1.18,-1.0024
9686,327,0,unstable,0,NA,NA,0,326999.2,-56999.949,-1.18,-1.0024
9687,328,0,unstable,0,NA,NA,0,327999.2,-56999.949,-1.18,-1.0024
9688,329,0,unstable,0,NA,NA,0,328999.2,-56999.949,-1.18,-1.0024
9689,330,0,unstable,0,NA,NA,0,329999.2,-56999.949,-1.18,-1.0024
9690,331,0,unstable,0,NA,NA,0,330999.2,-56999.949,-1.18,-1.0024
9691,332,0,unstable,0,NA,NA,0,331999.2,-56999.949,-1.18,-1.0024
9692,333,0,unstable,0,NA,NA,0,332999.2,-56999.949,-1.18,-1.0024
9693,334,0,unstable,0,NA,NA,0,333999.2,-56999.949,-1.18,-1.0024
9694,335,0,unstable,0,NA,NA,0,334999.2,-56999.949,-1.18,-1.0024
9695,336,0,unstable,0,NA,NA,0,335999.2,-56999.949,-1.18,-1.0024
9696,337,0,unstable,0,NA,NA,0,336999.2,-56999.949,-1.18,-1.0024
9697,338,0,unstable,0,NA,NA,0,337999.2,-56999.949,-1.18,-1.0024
9698,339,0,unstable,0,NA,NA,0,338999.2,-56999.949,-1.18,-1.0024
9699,340,0,unstable,0,NA,NA,0,339999.2,-56999.949,-1.18,-1.0024
9700,341,0,unstable,0,NA,NA,0,340999.2,-56999.949,-1.18,-1.0024
9701,342,0,unstable,0,NA,NA,0,341999.2,-56999.949,-1.18,-1.0024
9702,343,0,unstable,0,NA,NA,0,342999.2,-56999.949,-1.18,-1.0024
9703,344,0,unstable,0,NA,NA,0,343999.2,-56999.949,-1.18,-1.0024
9704,345,0,unstable,0,NA,NA,0,344999.2,-56999.949,-1.18,-1.0024
9705,346,0,unstable,0,NA,NA,0,345999.2,-56999.949,-1.18,-1.0024
9706,347,0,unstable,0,NA,NA,0,346999.2,-56999.949,-1.18,-1.0024
9707,348,0,unstable,0,NA,NA,0,347999.2,-56999.949,-1.18,-1.0024
9708,349,0,unstable,0,NA,NA,0,348999.2,-56999.949,-1.18,-1.0024
9709,350,0,unstable,0,NA,NA,0,349999.2,-56999.949,-1.18,-1.0024
9710,351,0,unstable,0,NA,NA,0,350999.2,-56999.949,-1.18,-1.0024
9711,352,0,unstable,0,NA,NA,0,351999.2,-56999.949,-1.18,-1.0024
9712,353,0,unstable,0,NA,NA,0,352999.2,-56999.949,-1.18,-1.0024
9713,354,0,unstable,0,NA,NA,0,353999.2,-56999.949,-1.18,-1.0024
9714,355,0,unstable,0,NA,NA,0,354999.2,-56999.949,-1.18,-1.0024
9715,356,0,unstable,0,NA,NA,0,355999.2,-56999.949,-1.18,-1.0024
9716,357,0,unstable,0,NA,NA,0,356999.2,-56999.949,-1.18,-1.0024
9717,358,0,unstable,0,NA,NA,0,357999.2,-56999.949,-1.18,-1.0024
9718,359,0,unstable,0,NA,NA,0,358999.2,-56999.949,-1.18,-1.0024
9719,360,0,unstable,0,NA,NA,0,359999.2,-56999.949,-1.18,-1.0024
9720,361,0,unstable,0,NA,NA,0,360999.2,-56999.949,-1.18,-1.0024
9721,362,0,unstable,0,NA,NA,0,361999.2,-56999.949,-1.18,-1.0024
9722,363,0,unstable,0,NA,NA,0,362999.2,-56999.949,-1.18,-1.0024
9723,364,0,unstable,0,NA,NA,0,363999.2,-56999.949,-1.18,-1.0024
9724,365,0,unstable,0,NA,NA,0,364999.2,-56999.949,-1.18,-1.0024
9725,366,0,unstable,0,NA,NA,0,365999.2,-56999.949,-1.18,-1.0024
9726,367,0,unstable,0,NA,NA,0,366999.2,-56999.949,-1.18,-1.0024
9727,368,0,unstable,0,NA,NA,0,367999.2,-56999.949,-1.18,-1.0024
9728,369,0,unstable,0,NA,NA,0,368999.2,-56999.949,-1.18,-1.0024
9729,370,0,unstable,0,NA,NA,0,369999.2,-56999.949,-1.18,-1.0024
9730,371,0,unstable,0,NA,NA,0,370999.2,-56999.949,-1.18,-1.0024
9731,372,0,unstable,0,NA,NA,0,371999.2,-56999.949,-1.18,-1.0024
9732,373,0,unstable,0,NA,NA,0,372999.2,-56999.949,-1.18,-1.0024
9733,374,0,unstable,0,NA,NA,0,373999.2,-56999.949,-1.18,-1.0024
9734,375,0,unstable,0,NA,NA,0,374999.2,-56999.949,-1.18,-1.0024
9735,376,0,unstable,0,NA,NA,0,375999.2,-56999.949,-1.18,-1.0024
9736,377,0,unstable,0,NA,NA,0,376999.2,-56999.949,-1.18,-1.0024
9737,378,0,unstable,0,NA,NA,0,377999.2,-56999.949,-1.18,-1.0024
9738,379,0,unstable,0,NA,NA,0,378999.2,-56999.949,-1.18,-1.0024
9739,380,0,unstable,0,NA,NA,0,379999.2,-56999.949,-1.18,-1.0024
9740,381,0,unstable,0,NA,NA,0,380999.2,-56999.949,-1.18,-1.0024
9741,382,0,unstable,0,NA,NA,0,381999.2,-56999.949,-1.18,-1.0024
9742,383,0,unstable,0,NA,NA,0,382999.2,-56999.949,-1.18,-1.0024
9743,384,0,unstable,0,NA,NA,0,383999.2,-56999.949,-1.18,-1.0024
9744,385,0,unstable,0,NA,NA,0,384999.2,-56999.949,-1.18,-1.0024
9745,386,0,unstable,0,NA,NA,0,385999.2,-56999.949,-1.18,-1.0024
9746,387,0,unstable,0,NA,NA,0,386999.2,-56999.949,-1.18,-1.0024
9747,388,0,unstable,0,NA,NA,0,387999.2,-56999.949,-1.18,-1.0024
9748,389,0,unstable,0,NA,NA,0,388999.2,-56999.949,-1.18,-1.0024
9749,390,0,unstable,0,NA,NA,0,389999.2,-56999.949,-1.18,-1.0024
9750,391,0,unstable,0,NA,NA,0,390999.2,-56999.949,-1.18,-1.0024
9751,392,0,unstable,0,NA,NA,0,391999.2,-56999.949,-1.18,-1.0024
9752,393,0,unstable,0,NA,NA,0,392999.2,-56999.949,-1.18,-1.0024
9753,394,0,unstable,0,NA,NA,0,393999.2,-56999.949,-1.18,-1.0024
9754,395,0,unstable,0,NA,NA,0,394999.2,-56999.949,-1.18,-1.0024
9755,396,0,unstable,0,NA,NA,0,395999.2,-56999.949,-1.18,-1.0024
9756,397,0,unstable,0,NA,NA,0,396999.2,-56999.949,-1.18,-1.0024
9757,398,0,unstable,0,NA,NA,0,397999.2,-56999.949,-1.18,-1.0024
9758,399,0,unstable,0,NA,NA,0,398999.2,-56999.949,-1.18,-1.0024
9759,400,0,unstable,0,NA,NA,0,399999.2,-56999.949,-1.18,-1.0024
9760,401,0,unstable,0,NA,NA,0,400999.2,-56999.949,-1.18,-1.0024
9761,402,0,unstable,0,NA,NA,0,401999.2,-56999.949,-1.18,-1.0024
9762,403,0,unstable,0,NA,NA,0,402999.2,-56999.949,-1.18,-1.0024
9763,404,0,unstable,0,NA,NA,0,403999.2,-56999.949,-1.18,-1.0024
9764,405,0,unstable,0,NA,NA,0,404999.2,-56999.949,-1.18,-1.0024
9765,406,0,unstable,0,NA,NA,0,405999.2,-56999.949,-1.18,-1.0024
9766,407,0,unstable,0,NA,NA,0,406999.2,-56999.949,-1.18,-1.0024
9767,408,0,unstable,0,NA,NA,0,407999.2,-56999.949,-1.18,-1.0024
9768,409,0,unstable,0,NA,NA,0,408999.2,-56999.949,-1.18,-1.0024
9769,410,0,unstable,0,NA,NA,0,409999.2,-56999.949,-1.18,-1.0024
9770,411,0,unstable,0,NA,NA,0,410999.2,-56999.949,-1.18,-1.0024
9771,412,0,unstable,0,NA,NA,0,411999.2,-56999.949,-1.18,-1.0024
9772,413,0,unstable,0,NA,NA,0,412999.2,-56999.949,-1.18,-1.0024
9773,414,0,unstable,0,NA,NA,0,413999.2,-56999.949,-1.18,-1.0024
9774,415,0,unstable,0,NA,NA,0,414999.2,-56999.949,-1.18,-1.0024
9775,416,0,unstable,0,NA,NA,0,415999.2,-56999.949,-1.18,-1.0024
9776,417,0,unstable,0,NA,NA,0,416999.2,-56999.949,-1.18,-1.0024
9777,418,0,unstable,0,NA,NA,0,417999.2,-56999.949,-1.18,-1.0024
9778,419,0,unstable,0,NA,NA,0,418999.2,-56999.949,-1.18,-1.0024
9779,420,0,unstable,0,NA,NA,0,419999.2,-56999.949,-1.18,-1.0024
9780,421,0,unstable,0,NA,NA,0,420999.2,-56999.949,-1.18,-1.0024
9781,422,0,unstable,0,NA,NA,0,421999.2,-56999.949,-1.18,-1.0024
9782,423,0,unstable,0,NA,NA,0,422999.2,-56999.949,-1.18,-1.0024
9783,424,0,unstable,0,NA,NA,0,423999.2,-56999.949,-1.18,-1.0024
9784,425,0,unstable,0,NA,NA,0,424999.2,-56999.949,-1.18,-1.0024
9785,426,0,unstable,0,NA,NA,0,425999.2,-56999.949,-1.18,-1.0024
9786,427,0,unstable,0,NA,NA,0,426999.2,-56999.949,-1.18,-1.0024
9787,428,0,unstable,0,NA,NA,0,427999.2,-56999.949,-1.18,-1.0024
9788,429,0,unstable,0,NA,NA,0,428999.2,-56999.949,-1.18,-1.0024
9789,430,0,unstable,0,NA,NA,0,429999.2,-56999.949,-1.18,-1.0024
9790,431,0,unstable,0,NA,NA,0,430999.2,-56999.949,-1.18,-1.0024
9791,432,0,unstable,0,NA,NA,0,431999.2,-56999.949,-1.18,-1.0024
9792,433,0,unstable,0,NA,NA,0,432999.2,-56999.949,-1.18,-1.0024
9793,434,0,unstable,0,NA,NA,0,433999.2,-56999.949,-1.18,-1.0024
9794,435,0,unstable,0,NA,NA,0,434999.2,-56999.949,-1.18,-1.0024
9795,436,0,unstable,0,NA,NA,0,435999.2,-56999.949,-1.18,-1.0024
9796,437,0,unstable,0,NA,NA,0,436999.2,-56999.949,-1.18,-1.0024
9797,438,0,unstable,0,NA,NA,0,437999.2,-56999.949,-1.18,-1.0024
9798,439,0,unstable,0,NA,NA,0,438999.2,-56999.949,-1.18,-1.0024
9799,440,0,unstable,0,NA,NA,0,439999.2,-56999.949,-1.18,-1.0024
9800,441,0,unstable,0,NA,NA,0,440999.2,-56999.949,-1.18,-1.0024
9801,442,0,unstable,0,NA,NA,0,441999.2,-56999.949,-1.18,-1.0024
9802,443,0,unstable,0,NA,NA,0,442999.2,-56999.949,-1.18,-1.0024
9803,444,0,unstable,0,NA,NA,0,443999.2,-56999.949,-1.18,-1.0024
9804,445,0,unstable,0,NA,NA,0,444999.2,-56999.949,-1.18,-1.0024
9805,446,0,unstable,0,NA,NA,0,445999.2,-56999.949,-1.18,-1.0024
9806,447,0,unstable,0,NA,NA,0,446999.2,-56999.949,-1.18,-1.0024
9807,448,0,unstable,0,NA,NA,0,447999.2,-56999.949,-1.18,-1.0024
9808,449,0,unstable,0,NA,NA,0,448999.2,-56999.949,-1.18,-1.0024
9809,450,0,unstable,0,NA,NA,0,449999.2,-56999.949,-1.18,-1.0024
9810,451,0,unstable,0,NA,NA,0,450999.2,-56999.949,-1.18,-1.0024
9811,452,0,unstable,0,NA,NA,0,451999.2,-56999.949,-1.18,-1.0024
9812,453,0,unstable,0,NA,NA,0,452999.2,-56999.949,-1.18,-1.0024
9813,454,0,unstable,0,NA,NA,0,453999.2,-56999.949,-1.18,-1.0024
9814,455,0,unstable,0,NA,NA,0,454999.2,-56999.949,-1.18,-1.0024
9815,456,0,unstable,0,NA,NA,0,455999.2,-56999.949,-1.18,-1.0024
9816,457,0,unstable,0,NA,NA,0,456999.2,-56999.949,-1.18,-1.0024
9817,458,0,unstable,0,NA,NA,0,457999.2,-56999.949,-1.18,-1.0024
9818,459,0,unstable,0,NA,NA,0,458999.2,-56999.949,-1.18,-1.0024
9819,460,0,unstable,0,NA,NA,0,459999.2,-56999.949,-1.18,-1.0024
9820,461,0,unstable,0,NA,NA,0,460999.2,-56999.949,-1.18,-1.0024
9821,462,0,unstable,0,NA,NA,0,461999.2,-56999.949,-1.18,-1.0024
9822,463,0,unstable,0,NA,NA,0,462999.2,-56999.949,-1.18,-1.0024
9823,464,0,unstable,0,NA,NA,0,463999.2,-56999.949,-1.18,-1.0024
9824,465,0,unstable,0,NA,NA,0,464999.2,-56999.949,-1.18,-1.0024
9825,466,0,unstable,0,NA,NA,0,465999.2,-56999.949,-1.18,-1.0024
9826,467,0,unstable,0,NA,NA,0,466999.2,-56999.949,-1.18,-1.0024
9827,468,0,unstable,0,NA,NA,0,467999.2,-56999.949,-1.18,-1.0024
9828,469,0,unstable,0,NA,NA,0,468999.2,-56999.949,-1.18,-1.0024
9829,470,0,unstable,0,NA,NA,0,469999.2,-56999.949,-1.18,-1.0024
9830,471,0,unstable,0,NA,NA,0,470999.2,-56999.949,-1.18,-1.0024
9831,472,0,unstable,0,NA,NA,0,471999.2,-56999.949,-1.18,-1.0024
9832,473,0,unstable,0,NA,NA,0,472999.2,-56999.949,-1.18,-1.0024
9833,474,0,unstable,0,NA,NA,0,473999.2,-56999.949,-1.18,-1.0024
9834,475,0,unstable,0,NA,NA,0,474999.2,-56999.949,-1.18,-1.0024
9835,476,0,unstable,0,NA,NA,0,475999.2,-56999.949,-1.18,-1.0024
9836,477,0,unstable,0,NA,NA,0,476999.2,-56999.949,-1.18,-1.0024
9837,478,0,unstable,0,NA,NA,0,477999.2,-56999.949,-1.18,-1.0024
9838,479,0,unstable,0,NA,NA,0,478999.2,-56999.949,-1.18,-1.0024
9839,480,0,unstable,0,NA,NA,0,479999.2,-56999.949,-1.18,-1.0024
9840,481,0,unstable,0,NA,NA,0,480999.2,-56999.949,-1.18,-1.0024
9841,482,0,unstable,0,NA,NA,0,481999.2,-56999.949,-1.18,-1.0024
9842,483,0,unstable,0,NA,NA,0,482999.2,-56999.949,-1.18,-1.0024
9843,484,0,unstable,0,NA,NA,0,483999.2,-56999.949,-1.18,-1.0024
9844,485,0,unstable,0,NA,NA,0,484999.2,-56999.949,-1.18,-1.0024
9845,486,0,unstable,0,NA,NA,0,485999.2,-56999.949,-1.18,-1.0024
9846,487,0,unstable,0,NA,NA,0,486999.2,-56999.949,-1.18,-1.0024
9847,488,0,unstable,0,NA,NA,0,487999.2,-56999.949,-1.18,-1.0024
9848,489,0,unstable,0,NA,NA,0,488999.2,-56999.949,-1.18,-1.0024
9849,490,0,unstable,0,NA,NA,0,489999.2,-56999.949,-1.18,-1.0024
9850,491,0,unstable,0,NA,NA,0,490999.2,-56999.949,-1.18,-1.0024
9851,492,0,unstable,0,NA,NA,0,491999.2,-56999.949,-1.18,-1.0024
9852,493,0,unstable,0,NA,NA,0,492999.2,-56999.949,-1.18,-1.0024
9853,494,0,unstable,0,NA,NA,0,493999.2,-56999.949,-1.18,-1.0024
9854,495,0,unstable,0,NA,NA,0,494999.2,-56999.949,-1.18,-1.0024
9855,496,0,unstable,0,NA,NA,0,495999.2,-56999.949,-1.18,-1.0024
9856,497,0,unstable,0,NA,NA,0,496999.2,-56999.949,-1.18,-1.0024
9857,498,0,unstable,0,NA,NA,0,497999.2,-56999.949,-1.18,-1.0024
9858,499,0,unstable,0,NA,NA,0,498999.2,-56999.949,-1.18,-1.0024
9859,500,0,unstable,0,NA,NA,0,499999.2,-56999.949,-1.18,-1.0024
9860,501,0,unstable,0,NA,NA,0,500999.2,-56999.949,-1.18,-1.0024
9861,502,0,unstable,0,NA,NA,0,501999.2,-56999.949,-1.18,-1.0024
9862,503,0,unstable,0,NA,NA,0,502999.2,-56999.949,-1.18,-1.0024
9863,504,0,unstable,0,NA,NA,0,503999.2,-56999.949,-1.18,-1.0024
9864,505,0,unstable,0,NA,NA,0,504999.2,-56999.949,-1.18,-1.0024
9865,506,0,unstable,0,NA,NA,0,505999.2,-56999.949,-1.18,-1.0024
9866,507,0,unstable,0,NA,NA,0,506999.2,-56999.949,-1.18,-1.0024
9867,508,0,unstable,0,NA,NA,0,507999.2,-56999.949,-1.18,-1.0024
9868,509,0,unstable,0,NA,NA,0,508999.2,-56999.949,-1.18,-1.0024
9869,510,0,unstable,0,NA,NA,0,509999.2,-56999.949,-1.18,-1.0024
9870,511,0,unstable,0,NA,NA,0,510999.2,-56999.949,-1.18,-1.0024
9871,512,0,unstable,0,NA,NA,0,511999.2,-56999.949,-1.18,-1.0024
9872,513,0,unstable,0,NA,NA,0,512999.2,-56999.949,-1.18,-1.0024
9873,514,0,unstable,0,NA,NA,0,513999.2,-56999.949,-1.18,-1.0024
9874,515,0,unstable,0,NA,NA,0,514999.2,-56999.949,-1.18,-1.0024
9875,516,0,unstable,0,NA,NA,0,515999.2,-56999.949,-1.18,-1.0024
9876,517,0,unstable,0,NA,NA,0,516999.2,-56999.949,-1.18,-1.0024
9877,518,0,unstable,0,NA,NA,0,517999.2,-56999.949,-1.18,-1.0024
9878,519,0,unstable,0,NA,NA,0,518999.2,-56999.949,-1.18,-1.0024
9879,520,0,unstable,0,NA,NA,0,519999.2,-56999.949,-1.18,-1.0024
9880,521,0,unstable,0,NA,NA,0,520999.2,-56999.949,-1.18,-1.0024
9881,522,0,unstable,0,NA,NA,0,521999.2,-56999.949,-1.18,-1.0024
9882,523,0,unstable,0,NA,NA,0,522999.2,-56999.949,-1.18,-1.0024
9883,524,0,unstable,0,NA,NA,0,523999.2,-56999.949,-1.18,-1.0024
9884,525,0,unstable,0,NA,NA,0,524999.2,-56999.949,-1.18,-1.0024
9885,526,0,unstable,0,NA,NA,0,525999.2,-56999.949,-1.18,-1.0024
9886,527,0,unstable,0,NA,NA,0,526999.2,-56999.949,-1.18,-1.0024
